revision;file;nodeIdentifier1;nodeIdentifier2
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeI64(long i64) throws TException ;@Override    public void writeI64(long i64) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeListBegin(TList list) throws TException ;@Override    public void writeListBegin(TList list) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeListEnd() throws TException ;@Override    public void writeListEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeMapBegin(TMap map) throws TException ;@Override    public void writeMapBegin(TMap map) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeMapEnd() throws TException ;@Override    public void writeMapEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeSetBegin(TSet set) throws TException ;@Override    public void writeSetBegin(TSet set) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeSetEnd() throws TException ;@Override    public void writeSetEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeString(String str) throws TException ;@Override    public void writeString(String str) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeStructBegin(TStruct struct) throws TException ;public void writeStructBegin(TStruct struct) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeStructEnd() throws TException ;@Override    public void writeStructEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeMessageBegin(TMessage message) throws TException ;@Override    public void writeMessageBegin(TMessage message) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void writeMessageEnd() throws TException ;@Override    public void writeMessageEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public byte[] readBinary() throws TException ;@Override    public byte[] readBinary() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public boolean readBool() throws TException ;@Override    public boolean readBool() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public byte readByte() throws TException ;@Override    public byte readByte() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public double readDouble() throws TException ;@Override    public double readDouble() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TField readFieldBegin() throws TException ;@Override    public TField readFieldBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readFieldEnd() throws TException ;@Override    public void readFieldEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public short readI16() throws TException ;@Override    public short readI16() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public int readI32() throws TException ;@Override    public int readI32() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public long readI64() throws TException ;@Override    public long readI64() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TList readListBegin() throws TException ;@Override    public TList readListBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readListEnd() throws TException ;@Override    public void readListEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TMap readMapBegin() throws TException ;@Override    public TMap readMapBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readMapEnd() throws TException ;@Override    public void readMapEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TMessage readMessageBegin() throws TException ;@Override    public TMessage readMessageBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readMessageEnd() throws TException ;@Override    public void readMessageEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TSet readSetBegin() throws TException ;@Override    public TSet readSetBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readSetEnd() throws TException ;@Override    public void readSetEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public String readString() throws TException ;@Override    public String readString() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public TStruct readStructBegin() throws TException ;@Override    public TStruct readStructBegin() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@Override    public void readStructEnd() throws TException ;@Override    public void readStructEnd() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java; /**  * A utility class to help with type checking of a ThriftField.  * Avoids checking type and not-so-readable casting in many places.  */ static class MetaData ; /**  * A utility class to help with type checking of a ThriftField.  * Avoids checking type and not-so-readable casting in many places.  */ static class MetaData 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;final FieldValueMetaData field;final FieldValueMetaData field
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;MetaData(FieldValueMetaData field) ;MetaData(FieldValueMetaData field) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;FieldValueMetaData getField() ;FieldValueMetaData getField() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;boolean isList() ;boolean isList() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;FieldValueMetaData getListElem() ;FieldValueMetaData getListElem() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;boolean isEnum() ;boolean isEnum() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;Class<? extends TEnum> getEnumClass() ;Class<? extends TEnum> getEnumClass() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;boolean isMap() ;boolean isMap() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;FieldValueMetaData getMapKey() ;FieldValueMetaData getMapKey() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;FieldValueMetaData getMapValue() ;FieldValueMetaData getMapValue() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;boolean isSet() ;boolean isSet() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;FieldValueMetaData getSetElem() ;FieldValueMetaData getSetElem() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;boolean isStruct() ;boolean isStruct() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;@SuppressWarnings("unchecked")    Class<? extends TBase<?>> getStructClass() ;@SuppressWarnings("unchecked")    Class<? extends TBase<?>> getStructClass() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;public static Schema toSchema(Class<? extends TBase<?>> tClass) ;public static Schema toSchema(Class<? extends TBase<?>> tClass) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;private static FieldSchema singleFieldToFieldSchema(String fieldName, FieldValueMetaData field) throws FrontendException ;private static FieldSchema singleFieldToFieldSchema(String fieldName, FieldValueMetaData field) throws FrontendException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;private static Schema singleFieldToTupleSchema(String fieldName, FieldValueMetaData field) throws FrontendException ;private static Schema singleFieldToTupleSchema(String fieldName, FieldValueMetaData field) throws FrontendException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;private static byte getPigDataType(FieldValueMetaData field) ;private static byte getPigDataType(FieldValueMetaData field) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;public static String toPigScript(Class<? extends TBase<?>> thriftClass,                                   Class<? extends LoadFunc> pigLoader) ;public static String toPigScript(Class<? extends TBase<?>> thriftClass,                                   Class<? extends LoadFunc> pigLoader) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;public static void stringifySchema(StringBuilder sb,                                     Schema schema,                                     byte type,                                     StringBuilder prefix)                                          throws FrontendException;public static void stringifySchema(StringBuilder sb,                                     Schema schema,                                     byte type,                                     StringBuilder prefix)                                          throws FrontendException
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java; private class TProtoForStruct extends ThriftProtocol ; private class TProtoForStruct extends ThriftProtocol 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;private TStruct getStructDesc(Class<? extends TBase<?>> tClass) ;private TStruct getStructDesc(Class<? extends TBase<?>> tClass) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/piggybank/ThriftToPig.java;public static void main(String[] args) throws Exception ;public static void main(String[] args) throws Exception 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoBinaryB64LineRecordWriter.java;private final BinaryConverter<M> protoConverter_;private final BinaryConverter<M> protoConverter_
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoBinaryB64LineRecordWriter.java;private final DataOutputStream out_;private final DataOutputStream out_
